Customer ID,Age,Gender,Location,Product Purchased,Purchase Amount,Date of Purchase,Customer Rating,Customer Segment,Num Purchases Last Year,Total Spend Last Year,Preferred Payment Method,Acquisition Channel,Last Interaction Date,Last Interaction Type
15719,34,Male,City_C,Product_5,696.88,2023-05-17,1,Silver,3,1311.93,Online Transfer,In-Store,2023-03-17,Inquiry
15720,55,Female,City_C,Product_1,173.4,2022-12-12,4,Silver,10,3852.86,Cash,Referral,2023-04-22,Inquiry
15721,57,Male,City_E,Product_2,64.37,2022-11-02,2,Gold,10,2143.74,Credit Card,In-Store,2022-09-21,Feedback
15722,30,Female,City_C,Product_2,67.31,2023-05-05,1,Bronze,9,4417.05,Cash,Referral,2022-10-08,Complaint
15723,67,Male,City_A,Product_4,518.06,2023-07-28,1,Gold,5,2087.67,Online Transfer,Referral,2023-03-29,Complaint
15724,54,Male,City_D,Product_1,782.2,2022-12-27,3,Gold,9,3857.86,Cash,Referral,2023-01-14,Feedback
15725,23,Female,City_B,Product_1,598.75,2022-09-27,4,Gold,9,3894.2,Credit Card,Referral,2022-11-21,Inquiry
15726,38,Female,City_D,Product_5,84.51,2022-12-18,3,Silver,8,3035.59,Cash,Online Ad,2022-10-06,Inquiry
15727,68,Female,City_A,Product_1,574.47,2022-10-09,3,Gold,2,553.86,Credit Card,Referral,2023-01-27,Feedback
15728,53,Female,City_B,Product_4,157.59,2022-10-18,4,Gold,6,1504.44,Online Transfer,Online Ad,2023-04-05,Feedback
15729,24,Female,City_E,Product_1,967.13,2022-08-18,1,Silver,18,7065.03,Credit Card,Online Ad,2023-04-11,Feedback
15730,53,Male,City_C,Product_1,384.94,2022-12-29,2,Bronze,1,268.66,Online Transfer,Referral,2023-06-16,Feedback
15731,42,Male,City_C,Product_2,528.24,2023-01-16,2,Bronze,16,7282.12,Credit Card,In-Store,2022-11-06,Feedback
15732,28,Male,City_E,Product_4,371.8,2022-12-09,4,Silver,2,305.44,Online Transfer,Online Ad,2023-07-03,Complaint
15733,61,Female,City_A,Product_3,493.74,2023-04-06,4,Gold,10,4007.5,Cash,In-Store,2022-08-28,Inquiry
15734,31,Male,City_E,Product_4,960.54,2023-04-01,2,Gold,4,630.66,Online Transfer,In-Store,2023-05-23,Feedback
15735,62,Male,City_A,Product_4,297.5,2023-01-29,2,Bronze,12,3133.97,Online Transfer,Online Ad,2023-04-30,Feedback
15736,46,Female,City_B,Product_3,732.18,2022-10-05,5,Gold,15,1326.26,Cash,In-Store,2023-04-17,Inquiry
15737,27,Male,City_D,Product_3,767.52,2023-02-17,4,Gold,12,3279.61,Online Transfer,Online Ad,2023-01-31,Feedback
15738,67,Female,City_D,Product_2,231.08,2022-12-04,3,Gold,16,4596.64,Online Transfer,In-Store,2022-12-26,Complaint
15739,65,Female,City_E,Product_5,742.69,2022-08-26,1,Silver,3,393.47,Cash,Referral,2022-08-26,Feedback
15740,22,Male,City_C,Product_4,665.59,2023-01-15,1,Gold,7,1373.33,Credit Card,Online Ad,2023-01-05,Inquiry
15741,25,Male,City_E,Product_4,326.49,2023-03-08,5,Gold,5,727.23,Credit Card,Referral,2023-06-24,Complaint
15742,63,Female,City_C,Product_4,546.55,2023-07-19,4,Silver,10,2434.85,Online Transfer,In-Store,2022-12-07,Inquiry
15743,22,Female,City_E,Product_4,610.48,2023-04-11,1,Bronze,17,5729.86,Credit Card,Referral,2022-08-08,Inquiry
15744,41,Male,City_E,Product_2,844.73,2022-11-22,1,Silver,5,569.74,Online Transfer,Online Ad,2023-07-15,Feedback
15745,57,Male,City_D,Product_4,168.59,2023-06-14,1,Silver,17,3868.5,Cash,Referral,2022-12-22,Inquiry
15746,43,Male,City_C,Product_3,973.38,2023-01-05,2,Silver,12,3551.63,Online Transfer,Referral,2023-04-18,Feedback
15747,23,Male,City_D,Product_3,780.7,2023-01-02,5,Gold,15,6134.81,Credit Card,Referral,2023-06-06,Complaint
15748,33,Male,City_C,Product_1,558.23,2023-03-24,3,Bronze,4,1320.41,Cash,Referral,2022-12-23,Inquiry
15749,53,Female,City_B,Product_2,787.42,2022-10-17,2,Gold,2,841.33,Cash,Referral,2023-03-07,Feedback
15750,29,Female,City_B,Product_1,746.5,2023-01-15,4,Silver,17,1384.25,Online Transfer,In-Store,2023-03-18,Feedback
15751,28,Male,City_B,Product_4,487.12,2022-10-09,5,Gold,18,2408.21,Credit Card,Online Ad,2023-02-07,Feedback
15752,20,Male,City_A,Product_2,369.25,2023-07-25,2,Bronze,19,8862.95,Online Transfer,Online Ad,2022-12-15,Inquiry
15753,61,Male,City_D,Product_2,989.17,2023-05-17,2,Bronze,3,1044.29,Cash,Online Ad,2022-12-15,Complaint
15754,54,Male,City_D,Product_5,890.16,2022-11-19,5,Silver,5,1176.39,Cash,In-Store,2023-01-01,Inquiry
15755,23,Male,City_B,Product_5,953.37,2023-05-15,4,Silver,14,2984.67,Online Transfer,Referral,2023-05-12,Complaint
15756,36,Female,City_E,Product_1,96.05,2023-03-08,5,Gold,19,7343.41,Credit Card,In-Store,2022-08-28,Complaint
15757,35,Female,City_D,Product_1,824.46,2022-10-07,5,Gold,14,6289.13,Online Transfer,Online Ad,2023-01-09,Inquiry
15758,33,Male,City_C,Product_3,896.67,2022-08-16,4,Silver,19,5512.17,Cash,Referral,2023-05-31,Complaint
15759,40,Male,City_D,Product_3,503.05,2022-11-13,2,Silver,1,109.69,Cash,In-Store,2023-01-22,Feedback
15760,60,Male,City_D,Product_3,896.39,2023-04-29,4,Silver,5,2202.73,Credit Card,Referral,2023-04-05,Inquiry
15761,54,Female,City_C,Product_2,145.83,2022-10-22,3,Bronze,17,3931.52,Credit Card,Online Ad,2023-01-20,Feedback
15762,26,Female,City_B,Product_4,107.45,2023-05-29,4,Silver,17,7672.16,Credit Card,Referral,2022-12-24,Complaint
15763,20,Female,City_B,Product_1,326.98,2023-06-03,3,Bronze,19,7524.87,Online Transfer,In-Store,2022-11-06,Inquiry
15764,25,Male,City_C,Product_3,74.93,2022-09-03,5,Gold,13,2551.47,Cash,Referral,2023-03-01,Feedback
15765,55,Male,City_D,Product_2,699.79,2023-02-19,1,Silver,12,1202.92,Online Transfer,Referral,2022-08-17,Feedback
15766,21,Female,City_D,Product_5,930.62,2023-07-12,5,Silver,16,4469.5,Online Transfer,In-Store,2023-07-18,Feedback
15767,29,Female,City_B,Product_4,330.3,2023-06-23,3,Bronze,1,86.29,Credit Card,In-Store,2022-11-21,Complaint
15768,61,Male,City_A,Product_5,676.62,2023-03-03,4,Silver,5,2112.77,Credit Card,Online Ad,2022-09-28,Feedback
15769,48,Female,City_B,Product_5,494.65,2023-05-28,3,Silver,14,1055.9,Online Transfer,In-Store,2022-10-29,Complaint
15770,42,Female,City_C,Product_4,292.3,2023-02-12,1,Bronze,13,6164.64,Credit Card,In-Store,2022-10-03,Inquiry
15771,33,Female,City_A,Product_2,922.63,2022-12-17,5,Gold,3,821.08,Cash,Referral,2022-12-01,Feedback
15772,59,Male,City_A,Product_5,960.02,2023-01-18,3,Bronze,2,534.68,Cash,Online Ad,2022-11-28,Complaint
15773,31,Male,City_C,Product_2,178.02,2023-05-16,2,Bronze,12,5150.59,Cash,In-Store,2023-03-26,Complaint
15774,30,Female,City_E,Product_5,778.62,2022-12-16,5,Gold,9,2665.31,Cash,Online Ad,2022-11-28,Complaint
15775,58,Female,City_B,Product_3,229.38,2023-08-08,5,Silver,6,1440.65,Cash,In-Store,2023-01-29,Inquiry
15776,24,Male,City_D,Product_4,513.81,2022-09-05,3,Gold,10,1417.53,Credit Card,Online Ad,2022-09-29,Complaint
15777,29,Male,City_B,Product_1,392.93,2023-05-25,3,Silver,18,6809.99,Online Transfer,In-Store,2023-03-22,Inquiry
15778,54,Female,City_C,Product_4,281.79,2023-04-28,1,Silver,16,4400.86,Credit Card,Referral,2022-08-23,Complaint
15779,67,Female,City_D,Product_5,692.02,2023-05-12,2,Silver,13,3610.34,Online Transfer,Online Ad,2023-03-15,Complaint
15780,21,Female,City_E,Product_5,862.63,2023-03-07,3,Gold,18,2962.78,Cash,Referral,2022-09-10,Complaint
15781,19,Male,City_C,Product_3,792.11,2023-03-04,1,Silver,14,1604.71,Credit Card,In-Store,2023-04-08,Feedback
15782,52,Female,City_B,Product_3,736.17,2023-06-28,3,Silver,17,3269.56,Credit Card,In-Store,2023-03-15,Feedback
15783,61,Female,City_A,Product_4,112.94,2023-05-06,5,Silver,13,5361.0,Online Transfer,Referral,2022-11-24,Inquiry
15784,20,Female,City_C,Product_1,142.56,2023-04-10,5,Bronze,9,2988.33,Credit Card,Online Ad,2022-08-09,Inquiry
15785,21,Female,City_C,Product_4,491.59,2023-04-26,5,Gold,9,1875.88,Credit Card,In-Store,2023-02-18,Feedback
15786,55,Female,City_B,Product_1,577.97,2022-12-28,5,Bronze,14,2563.18,Online Transfer,Online Ad,2023-05-30,Complaint
15787,29,Male,City_E,Product_2,737.22,2023-06-23,4,Silver,2,103.33,Credit Card,In-Store,2022-10-12,Inquiry
15788,36,Female,City_B,Product_5,388.06,2023-04-05,5,Bronze,7,447.02,Cash,In-Store,2023-02-08,Feedback
15789,27,Female,City_B,Product_2,71.78,2023-05-22,2,Bronze,6,1597.03,Cash,Online Ad,2023-05-03,Feedback
15790,18,Male,City_E,Product_4,84.3,2022-08-23,5,Silver,5,826.75,Credit Card,Referral,2022-12-23,Inquiry
15791,34,Male,City_E,Product_1,862.09,2022-10-28,4,Silver,14,6601.96,Credit Card,Online Ad,2022-12-16,Feedback
15792,33,Female,City_C,Product_1,172.12,2023-01-29,3,Bronze,4,1202.96,Credit Card,In-Store,2023-04-01,Complaint
15793,26,Female,City_A,Product_2,940.05,2023-08-06,3,Bronze,12,5470.84,Online Transfer,In-Store,2023-07-25,Complaint
15794,26,Female,City_B,Product_3,366.0,2022-12-07,4,Silver,15,2120.7,Credit Card,Online Ad,2023-04-08,Inquiry
15795,26,Male,City_A,Product_3,604.47,2023-05-19,5,Bronze,10,1053.2,Credit Card,Online Ad,2022-12-08,Complaint
15796,29,Male,City_E,Product_2,210.19,2023-02-13,1,Silver,18,7648.87,Cash,In-Store,2023-01-21,Feedback
15797,58,Male,City_E,Product_3,481.34,2023-06-18,2,Gold,4,1296.94,Online Transfer,Online Ad,2022-12-13,Complaint
15798,32,Male,City_B,Product_1,882.02,2022-12-10,5,Gold,1,369.15,Credit Card,Online Ad,2023-01-06,Complaint
15799,19,Female,City_C,Product_4,984.93,2022-10-31,4,Bronze,16,4775.27,Cash,Online Ad,2022-10-27,Inquiry
15800,28,Male,City_B,Product_3,778.22,2022-08-22,5,Gold,16,3373.88,Cash,Referral,2022-12-08,Feedback
15801,28,Female,City_C,Product_1,776.39,2023-01-19,4,Gold,6,1078.96,Credit Card,Referral,2023-03-17,Feedback
15802,25,Male,City_D,Product_4,891.05,2022-08-16,5,Silver,9,835.88,Online Transfer,Online Ad,2023-07-27,Inquiry
15803,49,Female,City_C,Product_1,282.65,2023-04-22,1,Silver,8,687.02,Online Transfer,In-Store,2023-03-26,Inquiry
15804,23,Female,City_B,Product_5,749.45,2022-12-10,1,Silver,13,3283.11,Online Transfer,In-Store,2023-05-24,Inquiry
15805,37,Female,City_B,Product_4,580.42,2022-08-31,2,Bronze,11,1997.86,Cash,Online Ad,2023-07-28,Inquiry
15806,56,Male,City_C,Product_5,298.6,2023-01-28,2,Gold,4,1242.3,Credit Card,Online Ad,2022-12-06,Feedback
15807,52,Female,City_A,Product_3,102.7,2022-12-14,4,Silver,18,6640.63,Online Transfer,Referral,2023-01-05,Feedback
15808,25,Female,City_C,Product_3,240.78,2022-08-12,1,Bronze,7,2411.87,Online Transfer,Online Ad,2022-12-12,Feedback
15809,67,Female,City_D,Product_1,667.68,2023-04-06,2,Silver,4,1789.65,Credit Card,Referral,2023-02-08,Complaint
15810,66,Male,City_D,Product_2,591.36,2023-06-20,4,Bronze,10,3805.95,Cash,Referral,2023-06-28,Inquiry
15811,60,Female,City_A,Product_1,115.81,2023-01-22,2,Silver,11,2501.91,Credit Card,Online Ad,2023-03-04,Inquiry
15812,51,Male,City_D,Product_5,584.2,2023-06-04,1,Gold,10,2123.05,Online Transfer,In-Store,2022-10-07,Complaint
15813,36,Female,City_B,Product_4,421.12,2023-02-27,5,Gold,6,463.03,Cash,Referral,2022-12-24,Inquiry
15814,24,Male,City_A,Product_2,64.19,2023-06-01,3,Gold,17,5068.74,Cash,Online Ad,2023-02-10,Complaint
15815,48,Female,City_A,Product_1,914.02,2023-01-16,1,Gold,13,4619.24,Cash,Online Ad,2023-04-28,Feedback
15816,35,Female,City_A,Product_5,295.46,2023-02-22,2,Gold,4,772.98,Online Transfer,In-Store,2023-03-09,Inquiry
15817,57,Female,City_C,Product_5,575.73,2023-03-17,3,Silver,12,5170.53,Cash,Referral,2023-06-24,Feedback
15818,31,Female,City_C,Product_3,609.69,2022-08-28,1,Bronze,2,425.41,Cash,Referral,2023-07-01,Feedback
15819,56,Male,City_A,Product_1,523.87,2023-01-03,2,Silver,4,843.05,Cash,Online Ad,2023-02-27,Inquiry
15820,53,Female,City_D,Product_1,277.6,2022-10-07,1,Silver,12,2313.29,Credit Card,Referral,2022-12-10,Inquiry
15821,34,Female,City_B,Product_5,437.0,2023-01-19,4,Gold,15,1385.41,Online Transfer,Referral,2023-04-24,Inquiry
15822,54,Female,City_B,Product_1,325.81,2022-11-08,2,Bronze,6,2982.16,Credit Card,Online Ad,2022-09-09,Feedback
15823,61,Male,City_C,Product_3,461.88,2023-07-03,3,Gold,11,2943.51,Cash,Referral,2023-04-24,Inquiry
15824,26,Male,City_E,Product_2,128.53,2023-02-12,1,Gold,4,1891.39,Credit Card,In-Store,2023-07-09,Inquiry
15825,37,Male,City_A,Product_5,207.65,2022-12-01,2,Gold,17,5247.48,Cash,Referral,2022-09-24,Inquiry
15826,62,Female,City_E,Product_3,180.64,2022-08-31,5,Silver,14,6171.35,Cash,In-Store,2022-10-11,Complaint
15827,45,Male,City_B,Product_3,615.25,2022-10-12,2,Silver,3,963.15,Online Transfer,In-Store,2023-07-10,Feedback
15828,67,Male,City_C,Product_4,673.1,2023-07-26,1,Bronze,8,2733.23,Cash,Referral,2023-07-23,Inquiry
15829,37,Male,City_C,Product_2,918.26,2023-04-17,5,Silver,2,955.65,Online Transfer,Referral,2022-09-13,Inquiry
15830,58,Female,City_C,Product_3,299.05,2022-10-01,3,Gold,16,6287.23,Online Transfer,In-Store,2023-07-16,Feedback
15831,53,Male,City_C,Product_4,423.81,2023-05-09,5,Bronze,15,1952.96,Online Transfer,In-Store,2022-10-20,Inquiry
15832,44,Female,City_C,Product_4,641.31,2023-04-10,1,Bronze,6,2076.76,Online Transfer,Online Ad,2023-03-19,Inquiry
15833,25,Male,City_A,Product_1,973.17,2023-02-01,5,Bronze,2,405.31,Online Transfer,Online Ad,2023-07-22,Inquiry
15834,49,Male,City_E,Product_3,421.94,2023-02-04,1,Gold,17,3960.37,Credit Card,In-Store,2023-01-11,Inquiry
15835,18,Female,City_B,Product_5,325.14,2023-02-15,5,Gold,18,7936.08,Online Transfer,Online Ad,2023-01-30,Inquiry
15836,34,Female,City_B,Product_1,418.4,2022-11-25,4,Bronze,7,3037.53,Credit Card,Referral,2023-01-17,Complaint
15837,26,Female,City_C,Product_2,343.83,2023-08-08,3,Bronze,7,1462.86,Credit Card,In-Store,2023-02-07,Inquiry
15838,37,Male,City_C,Product_5,130.83,2022-09-30,3,Silver,9,4125.41,Credit Card,Online Ad,2022-11-22,Complaint
15839,62,Female,City_C,Product_5,378.69,2022-10-06,3,Gold,9,2368.81,Online Transfer,Online Ad,2023-05-24,Inquiry
15840,49,Female,City_D,Product_4,606.06,2023-01-17,4,Silver,16,2854.42,Online Transfer,In-Store,2023-04-07,Inquiry
15841,19,Male,City_B,Product_3,223.65,2023-06-30,3,Gold,5,348.68,Credit Card,Referral,2023-03-13,Feedback
15842,49,Female,City_C,Product_4,841.98,2022-09-12,5,Gold,18,3409.84,Credit Card,Referral,2023-03-27,Feedback
15843,62,Female,City_E,Product_4,748.59,2023-04-13,2,Bronze,12,4739.25,Credit Card,Referral,2023-02-14,Complaint
15844,26,Male,City_D,Product_3,580.66,2023-05-30,4,Gold,5,1331.25,Cash,Referral,2023-04-05,Inquiry
15845,47,Male,City_A,Product_3,750.62,2022-11-26,4,Bronze,11,1616.1,Online Transfer,Referral,2022-11-13,Feedback
15846,37,Male,City_D,Product_3,350.83,2023-05-04,1,Bronze,11,2910.76,Credit Card,In-Store,2023-02-19,Feedback
15847,55,Female,City_D,Product_4,240.13,2023-07-17,4,Silver,11,5049.54,Online Transfer,Online Ad,2022-09-07,Complaint
15848,18,Male,City_D,Product_3,850.16,2023-04-22,3,Bronze,11,1999.55,Credit Card,Online Ad,2022-09-06,Feedback
15849,22,Female,City_E,Product_3,827.85,2023-03-07,4,Bronze,8,2874.36,Online Transfer,Online Ad,2023-01-04,Complaint
15850,52,Male,City_B,Product_5,749.16,2022-12-29,4,Silver,16,1755.45,Online Transfer,Referral,2023-02-02,Feedback
15851,53,Male,City_C,Product_4,293.49,2023-06-22,5,Gold,16,7087.67,Credit Card,Online Ad,2023-04-05,Complaint
15852,18,Male,City_E,Product_3,376.47,2023-02-16,5,Gold,18,5021.55,Cash,In-Store,2023-02-14,Inquiry
15853,31,Female,City_E,Product_4,411.55,2023-01-24,4,Gold,18,3209.29,Online Transfer,Referral,2023-05-08,Complaint
15854,26,Female,City_C,Product_2,225.02,2022-09-08,3,Bronze,19,8239.65,Credit Card,Referral,2023-04-28,Complaint
15855,47,Female,City_D,Product_1,772.04,2023-05-08,5,Gold,19,2163.8,Online Transfer,Online Ad,2022-08-27,Inquiry
15856,41,Female,City_A,Product_5,225.46,2023-01-03,2,Silver,19,3966.51,Online Transfer,In-Store,2023-06-03,Feedback
15857,21,Female,City_D,Product_5,260.66,2023-05-23,5,Gold,12,1512.3,Online Transfer,Referral,2023-01-10,Complaint
15858,67,Male,City_D,Product_4,95.77,2023-03-16,1,Bronze,7,3094.94,Online Transfer,Online Ad,2022-12-31,Feedback
15859,31,Male,City_B,Product_3,680.18,2023-03-02,1,Silver,16,3952.81,Cash,Referral,2023-07-23,Complaint
15860,42,Male,City_D,Product_4,932.55,2023-01-22,4,Silver,1,182.18,Credit Card,Online Ad,2022-09-19,Inquiry
15861,21,Male,City_A,Product_1,509.58,2022-08-28,4,Bronze,10,4351.77,Credit Card,In-Store,2022-08-24,Complaint
15862,42,Female,City_E,Product_5,902.91,2022-12-05,3,Bronze,13,5936.3,Online Transfer,Online Ad,2022-08-30,Feedback
15863,27,Female,City_D,Product_5,848.95,2023-07-22,2,Gold,15,1404.81,Credit Card,Online Ad,2023-08-02,Complaint
15864,52,Female,City_E,Product_1,804.97,2023-03-28,3,Bronze,18,5776.59,Cash,Referral,2023-07-21,Inquiry
15865,24,Male,City_B,Product_4,209.26,2023-01-05,3,Bronze,5,1499.02,Cash,In-Store,2023-03-28,Feedback
15866,59,Male,City_A,Product_5,408.45,2023-05-09,1,Silver,19,8078.46,Cash,Online Ad,2022-12-13,Complaint
15867,30,Female,City_C,Product_3,680.65,2023-05-17,2,Gold,7,1940.13,Credit Card,Online Ad,2023-07-25,Complaint
15868,21,Male,City_C,Product_4,377.14,2023-01-17,2,Gold,18,1646.83,Online Transfer,In-Store,2022-10-20,Inquiry
15869,67,Male,City_B,Product_3,725.35,2022-08-24,5,Silver,2,975.21,Credit Card,Online Ad,2023-06-29,Inquiry
15870,60,Female,City_A,Product_2,322.93,2022-11-17,4,Silver,14,4149.23,Online Transfer,Referral,2023-07-04,Feedback
15871,53,Male,City_E,Product_1,422.98,2023-06-15,4,Silver,8,2689.52,Cash,In-Store,2023-07-09,Inquiry
15872,31,Female,City_B,Product_5,744.94,2022-12-13,1,Gold,13,954.07,Online Transfer,Referral,2023-04-05,Complaint
15873,35,Male,City_D,Product_1,161.99,2023-06-27,1,Bronze,8,3283.84,Cash,In-Store,2023-03-04,Inquiry
15874,25,Female,City_E,Product_1,797.44,2023-02-12,5,Gold,3,1370.26,Online Transfer,Referral,2022-10-13,Inquiry
15875,49,Male,City_D,Product_3,726.94,2022-08-22,5,Gold,12,2165.2,Credit Card,Referral,2022-09-02,Complaint
15876,44,Female,City_D,Product_5,477.15,2023-06-18,3,Gold,4,717.38,Online Transfer,Referral,2023-02-04,Complaint
15877,59,Female,City_E,Product_2,465.65,2022-09-07,4,Bronze,13,1841.98,Online Transfer,Referral,2023-01-05,Inquiry
15878,54,Male,City_D,Product_1,911.33,2023-01-13,5,Silver,12,3544.18,Cash,Referral,2023-06-30,Complaint
15879,40,Male,City_C,Product_3,730.46,2023-08-02,2,Silver,17,1013.76,Credit Card,Online Ad,2023-06-29,Complaint
15880,24,Female,City_E,Product_3,639.16,2023-05-18,3,Bronze,19,2044.62,Credit Card,Online Ad,2022-10-05,Inquiry
15881,29,Female,City_B,Product_5,870.97,2023-02-26,3,Gold,16,5205.51,Online Transfer,In-Store,2022-08-21,Inquiry
15882,42,Female,City_C,Product_4,365.03,2023-06-04,4,Gold,16,4292.84,Credit Card,Online Ad,2022-10-06,Inquiry
15883,20,Female,City_B,Product_4,322.36,2022-10-18,4,Bronze,12,4621.69,Online Transfer,Online Ad,2022-11-25,Complaint
15884,43,Female,City_A,Product_2,249.32,2022-11-22,4,Gold,12,4609.23,Cash,Referral,2022-10-22,Feedback
15885,21,Male,City_B,Product_3,544.22,2023-01-24,1,Gold,12,2946.18,Cash,Referral,2022-10-10,Inquiry
15886,59,Male,City_E,Product_4,988.69,2022-08-22,4,Silver,15,5309.49,Credit Card,Referral,2023-01-16,Inquiry
15887,53,Male,City_B,Product_1,932.04,2022-12-19,1,Silver,11,4806.84,Credit Card,Referral,2023-03-01,Inquiry
15888,32,Male,City_A,Product_2,482.54,2023-08-03,5,Silver,15,4780.13,Online Transfer,Online Ad,2023-06-28,Complaint
15889,49,Male,City_D,Product_1,155.77,2022-12-03,2,Gold,18,8744.25,Online Transfer,Referral,2023-06-25,Inquiry
15890,46,Female,City_E,Product_4,880.86,2022-09-08,2,Silver,2,994.3,Cash,Online Ad,2022-11-01,Inquiry
15891,27,Male,City_C,Product_3,926.47,2022-08-30,3,Silver,15,4214.2,Credit Card,Online Ad,2023-06-17,Complaint
15892,38,Male,City_C,Product_4,212.8,2023-01-15,3,Bronze,3,501.56,Credit Card,In-Store,2022-08-24,Feedback
15893,33,Female,City_B,Product_2,889.29,2023-01-04,3,Gold,10,4046.19,Credit Card,In-Store,2023-02-27,Feedback
15894,64,Female,City_C,Product_2,473.97,2023-07-12,2,Bronze,12,1540.08,Credit Card,Online Ad,2022-11-24,Complaint
15895,36,Male,City_A,Product_1,61.08,2023-03-06,3,Gold,16,6372.23,Credit Card,Online Ad,2023-04-20,Complaint
15896,46,Male,City_C,Product_1,945.97,2023-01-03,1,Bronze,4,998.63,Cash,Referral,2022-12-22,Feedback
15897,69,Female,City_B,Product_2,90.66,2023-03-29,3,Bronze,11,4404.57,Credit Card,Referral,2023-03-20,Complaint
15898,68,Male,City_C,Product_1,82.88,2022-09-18,5,Bronze,2,368.18,Cash,In-Store,2023-01-15,Inquiry
15899,35,Female,City_D,Product_5,965.3,2023-06-10,3,Silver,14,3563.96,Cash,Referral,2023-01-02,Inquiry
15900,61,Male,City_D,Product_2,253.86,2022-10-03,1,Silver,10,4262.3,Credit Card,Online Ad,2023-06-30,Inquiry
15901,33,Male,City_C,Product_1,577.85,2022-12-21,2,Silver,3,608.43,Credit Card,Online Ad,2023-03-02,Complaint
15902,18,Male,City_E,Product_4,945.56,2022-11-24,2,Gold,8,1865.29,Cash,Online Ad,2023-03-05,Complaint
15903,65,Male,City_C,Product_3,943.01,2023-01-30,2,Bronze,3,926.58,Cash,Online Ad,2022-12-11,Inquiry
15904,19,Female,City_D,Product_5,215.41,2022-12-09,1,Bronze,2,677.71,Online Transfer,In-Store,2022-12-22,Inquiry
15905,32,Female,City_D,Product_5,537.87,2022-08-09,2,Gold,14,1889.26,Cash,Referral,2023-01-03,Complaint
15906,56,Male,City_A,Product_3,56.61,2023-02-18,4,Gold,1,325.32,Cash,Referral,2023-06-22,Complaint
15907,45,Male,City_B,Product_3,135.86,2022-11-08,3,Silver,17,4534.51,Credit Card,Referral,2022-11-20,Inquiry
15908,18,Male,City_A,Product_4,950.74,2023-02-03,1,Bronze,13,5275.45,Online Transfer,Online Ad,2022-09-13,Complaint
15909,22,Male,City_E,Product_3,444.4,2023-06-12,3,Bronze,16,5496.85,Online Transfer,Referral,2022-09-11,Complaint
15910,59,Female,City_B,Product_5,192.68,2023-05-09,5,Silver,6,1648.38,Cash,In-Store,2023-01-11,Inquiry
15911,39,Female,City_C,Product_4,649.83,2023-01-03,3,Silver,16,6988.97,Cash,Online Ad,2022-11-20,Complaint
15912,53,Male,City_C,Product_3,214.66,2022-11-09,1,Silver,1,320.1,Credit Card,In-Store,2022-12-02,Inquiry
15913,63,Female,City_E,Product_4,981.13,2023-01-24,4,Gold,18,4697.09,Online Transfer,Online Ad,2022-08-31,Inquiry
15914,30,Female,City_D,Product_4,687.31,2022-08-28,4,Bronze,16,2205.36,Online Transfer,Online Ad,2023-08-08,Complaint
15915,18,Male,City_C,Product_1,400.24,2023-06-29,2,Gold,13,1855.6,Credit Card,Referral,2023-03-18,Complaint
15916,33,Male,City_A,Product_3,412.09,2023-05-24,4,Bronze,1,116.82,Cash,Referral,2022-12-15,Feedback
15917,58,Male,City_D,Product_1,921.09,2023-08-05,5,Silver,15,6299.15,Credit Card,In-Store,2022-10-14,Feedback
